"Geo Code","Geo Name","Line Number"
"2021S05078350063.00","8350063.00",1791713
"2021S05078350064.01","8350064.01",1794344
"2021S05078350064.02","8350064.02",1796975
"2021S05078350065.01","8350065.01",1799606
"2021S05078350065.02","8350065.02",1802237
"2021S05078350065.03","8350065.03",1804868
"2021S05078350066.01","8350066.01",1807499
"2021S05078350066.02","8350066.02",1810130
"2021S05078350067.01","8350067.01",1812761
"2021S05078350067.02","8350067.02",1815392
"2021S05078350068.01","8350068.01",1818023
"2021S05078350068.02","8350068.02",1820654
"2021S05078350069.00","8350069.00",1823285
"2021S05078350070.00","8350070.00",1825916
"2021S05078350071.00","8350071.00",1828547
"2021S05078350072.00","8350072.00",1831178
"2021S05078350073.00","8350073.00",1833809
"2021S05078350074.00","8350074.00",1836440
"2021S05078350075.01","8350075.01",1839071
"2021S05078350075.02","8350075.02",1841702
"2021S05078350075.03","8350075.03",1844333
"2021S05078350075.04","8350075.04",1846964
"2021S05078350075.05","8350075.05",1849595
"2021S05078350075.07","8350075.07",1852226
"2021S05078350075.08","8350075.08",1854857
"2021S05078350075.09","8350075.09",1857488
"2021S05078350075.10","8350075.10",1860119
"2021S05078350075.12","8350075.12",1862750
"2021S05078350075.13","8350075.13",1865381
"2021S05078350075.14","8350075.14",1868012
"2021S05078350076.01","8350076.01",1870643
"2021S05078350076.02","8350076.02",1873274
"2021S05078350077.01","8350077.01",1875905
"2021S05078350077.02","8350077.02",1878536
"2021S05078350078.02","8350078.02",1881167
"2021S05078350078.03","8350078.03",1883798
"2021S05078350078.05","8350078.05",1886429
"2021S05078350078.06","8350078.06",1889060
"2021S05078350078.07","8350078.07",1891691
"2021S05078350078.08","8350078.08",1894322
"2021S05078350078.09","8350078.09",1896953
"2021S05078350078.12","8350078.12",1899584
"2021S05078350078.15","8350078.15",1902215
"2021S05078350078.16","8350078.16",1904846
"2021S05078350078.18","8350078.18",1907477
"2021S05078350078.19","8350078.19",1910108
"2021S05078350078.20","8350078.20",1912739
"2021S05078350078.21","8350078.21",1915370
"2021S05078350078.22","8350078.22",1918001
"2021S05078350078.23","8350078.23",1920632
"2021S05078350078.24","8350078.24",1923263
"2021S05078350079.07","8350079.07",1925894
"2021S05078350079.08","8350079.08",1928525
"2021S05078350079.09","8350079.09",1931156
"2021S05078350079.10","8350079.10",1933787
"2021S05078350079.11","8350079.11",1936418
"2021S05078350079.12","8350079.12",1939049
"2021S05078350079.13","8350079.13",1941680
"2021S05078350079.14","8350079.14",1944311
"2021S05078350079.15","8350079.15",1946942
"2021S05078350079.16","8350079.16",1949573
"2021S05078350079.17","8350079.17",1952204
"2021S05078350079.18","8350079.18",1954835
"2021S05078350079.19","8350079.19",1957466
"2021S05078350079.20","8350079.20",1960097
"2021S05078350090.01","8350090.01",1962728
"2021S05078350090.02","8350090.02",1965359
"2021S05078350090.03","8350090.03",1967990
"2021S05078350090.04","8350090.04",1970621
"2021S05078350090.05","8350090.05",1973252
"2021S05078350090.06","8350090.06",1975883
"2021S05078350090.07","8350090.07",1978514
"2021S05078350090.08","8350090.08",1981145
"2021S05078350090.09","8350090.09",1983776
"2021S05078350090.11","8350090.11",1986407
"2021S05078350090.12","8350090.12",1989038
"2021S05078350090.13","8350090.13",1991669
"2021S05078350090.15","8350090.15",1994300
"2021S05078350090.16","8350090.16",1996931
"2021S05078350090.17","8350090.17",1999562
"2021S05078350090.18","8350090.18",2002193
"2021S05078350090.19","8350090.19",2004824
"2021S05078350090.20","8350090.20",2007455
"2021S05078350090.21","8350090.21",2010086
"2021S05078350090.22","8350090.22",2012717
"2021S05078350100.00","8350100.00",2015348
"2021S05078350101.01","8350101.01",2017979
"2021S05078350101.02","8350101.02",2020610
"2021S05078350102.00","8350102.00",2023241
"2021S05078350103.00","8350103.00",2025872
"2021S05078350104.02","8350104.02",2028503
"2021S05078350104.10","8350104.10",2031134
"2021S05078350104.13","8350104.13",2033765
"2021S05078350104.15","8350104.15",2036396
"2021S05078350104.16","8350104.16",2039027
"2021S05078350104.17","8350104.17",2041658
"2021S05078350104.19","8350104.19",2044289
"2021S05078350104.20","8350104.20",2046920
"2021S05078350104.25","8350104.25",2049551
"2021S05078350104.30","8350104.30",2052182
"2021S05078350104.32","8350104.32",2054813
"2021S05078350104.36","8350104.36",2057444
"2021S05078350104.40","8350104.40",2060075
"2021S05078350104.41","8350104.41",2062706
"2021S05078350104.42","8350104.42",2065337
"2021S05078350104.43","8350104.43",2067968
"2021S05078350104.44","8350104.44",2070599
"2021S05078350104.45","8350104.45",2073230
"2021S05078350104.46","8350104.46",2075861
"2021S05078350104.47","8350104.47",2078492
"2021S05078350104.48","8350104.48",2081123
"2021S05078350104.49","8350104.49",2083754
"2021S05078350104.50","8350104.50",2086385
"2021S05078350104.51","8350104.51",2089016
"2021S05078350104.52","8350104.52",2091647
"2021S05078350104.53","8350104.53",2094278
"2021S05078350104.54","8350104.54",2096909
"2021S05078350104.55","8350104.55",2099540
"2021S05078350104.56","8350104.56",2102171
"2021S05078350104.57","8350104.57",2104802
"2021S05078350104.58","8350104.58",2107433
"2021S05078350104.59","8350104.59",2110064
"2021S05078350104.60","8350104.60",2112695
"2021S05078350104.61","8350104.61",2115326
"2021S05078350104.62","8350104.62",2117957
"2021S05078350104.63","8350104.63",2120588
"2021S05078350104.64","8350104.64",2123219
"2021S05078350104.65","8350104.65",2125850
"2021S05078350104.66","8350104.66",2128481
"2021S05078350104.67","8350104.67",2131112
"2021S05078350104.68","8350104.68",2133743
"2021S05078350104.69","8350104.69",2136374
"2021S05078350104.70","8350104.70",2139005
"2021S05078350104.71","8350104.71",2141636
"2021S05078350104.72","8350104.72",2144267
"2021S05078350104.73","8350104.73",2146898
"2021S05078350104.74","8350104.74",2149529
"2021S05078350104.75","8350104.75",2152160
"2021S05078350104.76","8350104.76",2154791
"2021S05078350104.77","8350104.77",2157422
"2021S05078350104.78","8350104.78",2160053
"2021S05078350104.79","8350104.79",2162684
"2021S05078350104.80","8350104.80",2165315
"2021S05078350104.81","8350104.81",2167946
"2021S05078350104.82","8350104.82",2170577
"2021S05078350104.83","8350104.83",2173208
"2021S05078350104.84","8350104.84",2175839
"2021S05078350105.03","8350105.03",2178470
"2021S05078350105.04","8350105.04",2181101
"2021S05078350105.05","8350105.05",2183732
"2021S05078350105.06","8350105.06",2186363
"2021S05078350106.02","8350106.02",2188994
"2021S05078350106.03","8350106.03",2191625
"2021S05078350106.04","8350106.04",2194256
"2021S05078350110.01","8350110.01",2196887
"2021S05078350110.02","8350110.02",2199518
"2021S05078350111.00","8350111.00",2202149
"2021S05078350120.01","8350120.01",2204780
"2021S05078350120.02","8350120.02",2207411
"2021S05078350120.03","8350120.03",2210042
"2021S05078350120.05","8350120.05",2212673
"2021S05078350120.07","8350120.07",2215304
"2021S05078350120.09","8350120.09",2217935
"2021S05078350120.10","8350120.10",2220566
"2021S05078350121.02","8350121.02",2223197
"2021S05078350121.03","8350121.03",2225828
"2021S05078350121.04","8350121.04",2228459
"2021S05078350121.06","8350121.06",2231090
"2021S05078350121.10","8350121.10",2233721
"2021S05078350121.11","8350121.11",2236352
"2021S05078350121.12","8350121.12",2238983
"2021S05078350121.13","8350121.13",2241614
"2021S05078350121.14","8350121.14",2244245
"2021S05078350121.15","8350121.15",2246876
"2021S05078350121.16","8350121.16",2249507
"2021S05078350121.17","8350121.17",2252138
"2021S05078350121.18","8350121.18",2254769
"2021S05078350140.04","8350140.04",2257400
"2021S05078350140.08","8350140.08",2260031
"2021S05078350140.09","8350140.09",2262662
"2021S05078350140.10","8350140.10",2265293
"2021S05078350140.11","8350140.11",2267924
"2021S05078350140.12","8350140.12",2270555
"2021S05078350140.13","8350140.13",2273186
"2021S05078350140.14","8350140.14",2275817
"2021S05078350140.15","8350140.15",2278448
"2021S05078350140.16","8350140.16",2281079
"2021S05078350140.17","8350140.17",2283710
"2021S05078350140.18","8350140.18",2286341
"2021S05078350140.19","8350140.19",2288972
"2021S05078350140.20","8350140.20",2291603
"2021S05078350140.21","8350140.21",2294234
"2021S05078350141.01","8350141.01",2296865
"2021S05078350141.02","8350141.02",2299496
"2021S05078350142.01","8350142.01",2302127
"2021S05078350142.02","8350142.02",2304758
"2021S05078350142.04","8350142.04",2307389
"2021S05078350142.05","8350142.05",2310020
"2021S05078350142.06","8350142.06",2312651
"2021S05078350150.01","8350150.01",2315282
"2021S05078350150.02","8350150.02",2317913
"2021S05078350151.03","8350151.03",2320544
"2021S05078350151.04","8350151.04",2323175
"2021S05078350151.05","8350151.05",2325806
"2021S05078350151.06","8350151.06",2328437
"2021S05078350151.07","8350151.07",2331068
"2021S05078350152.00","8350152.00",2333699
"2021S05078350153.01","8350153.01",2336330
"2021S05078350153.02","8350153.02",2338961
"2021S05078350154.00","8350154.00",2341592
"2021S05078350155.00","8350155.00",2344223
"2021S05078350156.00","8350156.00",2346854
"2021S05078350157.00","8350157.00",2349485
"2021S05078350160.01","8350160.01",2352116
"2021S05078350160.03","8350160.03",2354747
"2021S05078350160.04","8350160.04",2357378
"2021S05078350161.01","8350161.01",2360009
"2021S05078350161.03","8350161.03",2362640
"2021S05078350161.04","8350161.04",2365271
"2021S05078350162.01","8350162.01",2367902
"2021S05078350162.03","8350162.03",2370533
"2021S05078350162.04","8350162.04",2373164
"2021S05078350162.05","8350162.05",2375795
"2021S05078350163.03","8350163.03",2378426
"2021S05078350163.05","8350163.05",2381057
"2021S05078350163.06","8350163.06",2383688
"2021S05078350164.01","8350164.01",2386319
"2021S05078350164.03","8350164.03",2388950
"2021S05078350164.04","8350164.04",2391581
"2021S05078350165.01","8350165.01",2394212
"2021S05078350165.03","8350165.03",2396843
"2021S05078350165.04","8350165.04",2399474
"2021S05078350166.01","8350166.01",2402105
"2021S05078350166.02","8350166.02",2404736
"2021S05078350200.00","8350200.00",2407367
"2021S0503320","Fredericton",2409998
"2021S05073200001.00","3200001.00",2412629
"2021S05073200002.00","3200002.00",2415260
"2021S05073200003.00","3200003.00",2417891
"2021S05073200004.00","3200004.00",2420522
"2021S05073200005.00","3200005.00",2423153
"2021S05073200006.00","3200006.00",2425784
"2021S05073200007.00","3200007.00",2428415
"2021S05073200008.00","3200008.00",2431046
"2021S05073200009.00","3200009.00",2433677
"2021S05073200010.00","3200010.00",2436308
"2021S05073200011.00","3200011.00",2438939
"2021S05073200012.00","3200012.00",2441570
"2021S05073200013.00","3200013.00",2444201
"2021S05073200014.00","3200014.00",2446832
"2021S05073200015.00","3200015.00",2449463
"2021S05073200016.00","3200016.00",2452094
"2021S05073200017.00","3200017.00",2454725
"2021S05073200018.00","3200018.00",2457356
"2021S05073200019.00","3200019.00",2459987
"2021S05073200020.00","3200020.00",2462618
"2021S05073200021.00","3200021.00",2465249
"2021S05073200022.00","3200022.00",2467880
"2021S05073200023.00","3200023.00",2470511
"2021S05073200024.00","3200024.00",2473142
"2021S05073200025.00","3200025.00",2475773
"2021S05073200026.00","3200026.00",2478404
"2021S05073200027.00","3200027.00",2481035
"2021S05073200028.00","3200028.00",2483666
"2021S05073200029.00","3200029.00",2486297
"2021S05073200030.00","3200030.00",2488928
"2021S05073200031.00","3200031.00",2491559
"2021S0504450","Granby",2494190
"2021S05074500001.00","4500001.00",2496821
"2021S05074500002.00","4500002.00",2499452
"2021S05074500003.00","4500003.00",2502083
"2021S05074500004.00","4500004.00",2504714
"2021S05074500005.00","4500005.00",2507345
"2021S05074500006.00","4500006.00",2509976
"2021S05074500007.00","4500007.00",2512607
"2021S05074500008.00","4500008.00",2515238
"2021S05074500009.00","4500009.00",2517869
"2021S05074500010.00","4500010.00",2520500
"2021S05074500011.00","4500011.00",2523131
"2021S05074500012.00","4500012.00",2525762
"2021S05074500013.00","4500013.00",2528393
"2021S05074500014.00","4500014.00",2531024
"2021S05074500015.00","4500015.00",2533655
"2021S05074500016.00","4500016.00",2536286
"2021S05074500100.01","4500100.01",2538917
"2021S05074500100.02","4500100.02",2541548
"2021S05074500100.03","4500100.03",2544179
"2021S05074500200.00","4500200.00",2546810
"2021S05074500201.00","4500201.00",2549441
"2021S05074500202.00","4500202.00",2552072
"2021S0504850","Grande Prairie",2554703
"2021S05078500001.00","8500001.00",2557334
"2021S05078500002.00","8500002.00",2559965
"2021S05078500003.00","8500003.00",2562596
"2021S05078500004.00","8500004.00",2565227
"2021S05078500005.00","8500005.00",2567858
"2021S05078500006.00","8500006.00",2570489
"2021S05078500007.00","8500007.00",2573120
"2021S05078500008.00","8500008.00",2575751
"2021S05078500009.00","8500009.00",2578382
"2021S05078500010.00","8500010.00",2581013
"2021S05078500011.00","8500011.00",2583644
"2021S05078500012.00","8500012.00",2586275
"2021S05078500013.00","8500013.00",2588906
"2021S05078500014.00","8500014.00",2591537
"2021S0503580","Greater Sudbury / Grand Sudbury",2594168
"2021S05075800001.01","5800001.01",2596799
"2021S05075800001.02","5800001.02",2599430
"2021S05075800001.03","5800001.03",2602061
"2021S05075800001.05","5800001.05",2604692
"2021S05075800001.06","5800001.06",2607323
"2021S05075800002.00","5800002.00",2609954
"2021S05075800003.00","5800003.00",2612585
"2021S05075800004.00","5800004.00",2615216
"2021S05075800005.00","5800005.00",2617847
"2021S05075800006.00","5800006.00",2620478
"2021S05075800007.00","5800007.00",2623109
"2021S05075800008.00","5800008.00",2625740
"2021S05075800009.00","5800009.00",2628371
"2021S05075800010.00","5800010.00",2631002
"2021S05075800011.00","5800011.00",2633633
"2021S05075800012.00","5800012.00",2636264
"2021S05075800013.00","5800013.00",2638895
"2021S05075800014.00","5800014.00",2641526
"2021S05075800015.00","5800015.00",2644157
"2021S05075800016.01","5800016.01",2646788
"2021S05075800016.02","5800016.02",2649419
"2021S05075800017.01","5800017.01",2652050
"2021S05075800017.02","5800017.02",2654681
"2021S05075800100.00","5800100.00",2657312
"2021S05075800101.00","5800101.00",2659943
"2021S05075800102.00","5800102.00",2662574
"2021S05075800110.00","5800110.00",2665205
"2021S05075800130.00","5800130.00",2667836
"2021S05075800131.00","5800131.00",2670467
"2021S05075800132.01","5800132.01",2673098
"2021S05075800132.02","5800132.02",2675729
"2021S05075800140.00","5800140.00",2678360
"2021S05075800160.00","5800160.00",2680991
"2021S05075800161.01","5800161.01",2683622
"2021S05075800161.02","5800161.02",2686253
"2021S05075800162.00","5800162.00",2688884
"2021S05075800190.00","5800190.00",2691515
"2021S05075800191.00","5800191.00",2694146
"2021S05075800192.00","5800192.00",2696777
"2021S05075800193.01","5800193.01",2699408
"2021S05075800193.02","5800193.02",2702039
"2021S05075800193.03","5800193.03",2704670
"2021S05075800194.01","5800194.01",2707301
"2021S05075800194.02","5800194.02",2709932
"2021S05075800200.00","5800200.00",2712563
"2021S05075800300.00","5800300.00",2715194
